"hotel","is_canceled","lead_time","arrival_date_year","arrival_date_month","arrival_date_week_number","arrival_date_day_of_month","stays_in_weekend_nights","stays_in_week_nights","adults","children","babies","meal","market_segment","reserved_room_type","customer_type","adr","total_of_special_requests"
"City Hotel",0,183,2017,"May",22,28,2,0,2,0,0,"BB","Online TA","A","Transient",108,1
"City Hotel",0,183,2017,"May",22,28,2,0,2,0,0,"BB","Online TA","D","Transient-Party",139.5,1
"City Hotel",0,183,2017,"May",22,28,2,0,2,0,0,"BB","Online TA","A","Transient",108,1
"City Hotel",0,0,2017,"May",22,29,1,0,3,0,0,"SC","Online TA","A","Transient",77.49,0
"City Hotel",0,16,2017,"May",22,29,1,0,3,0,0,"BB","Online TA","E","Transient",220,1
"City Hotel",0,19,2017,"May",22,29,1,0,2,0,0,"SC","Online TA","A","Transient",140,2
"City Hotel",0,183,2017,"May",22,28,2,0,2,0,0,"BB","Online TA","A","Transient",108,1
"City Hotel",0,14,2017,"May",22,30,0,1,1,0,0,"SC","Online TA","A","Transient",88,0
"City Hotel",0,0,2017,"May",22,31,0,1,2,0,0,"BB","Online TA","A","Transient",180,0
"City Hotel",0,0,2017,"May",22,30,0,2,2,0,0,"SC","Online TA","A","Transient",139.5,1
"City Hotel",0,0,2017,"June",22,1,0,1,2,0,0,"SC","Online TA","A","Transient",92.98,0
"City Hotel",0,108,2017,"June",22,1,0,1,2,0,0,"SC","Online TA","A","Transient",108,0
"City Hotel",0,51,2017,"May",22,28,2,3,2,0,0,"BB","Direct","A","Transient",165.2,1
"City Hotel",0,108,2017,"June",22,1,0,1,2,0,0,"SC","Online TA","A","Transient",108,0
"City Hotel",0,17,2017,"June",22,1,0,1,3,0,0,"BB","Online TA","D","Transient",190,0
"City Hotel",0,209,2017,"May",22,30,0,4,2,1,0,"BB","Online TA","A","Transient",153.79,2
"City Hotel",0,0,2017,"June",22,3,0,1,1,0,0,"BB","Direct","A","Transient",130,0
"City Hotel",0,0,2017,"June",22,3,0,1,2,0,0,"SC","Online TA","A","Transient",106.28,0
"City Hotel",0,25,2017,"June",22,3,0,1,2,0,0,"SC","Online TA","A","Transient",140,0
"City Hotel",0,125,2017,"June",22,2,1,2,3,0,0,"HB","Online TA","E","Transient",216,0
"City Hotel",0,30,2017,"June",23,6,0,1,2,0,0,"SC","Online TA","A","Transient",96,1
"City Hotel",0,18,2017,"June",23,5,1,2,2,0,0,"BB","Online TA","D","Transient",125.33,1
"City Hotel",0,16,2017,"June",23,8,0,1,2,0,0,"SC","Online TA","A","Transient",120,1
"City Hotel",0,29,2017,"June",23,7,0,2,3,0,0,"BB","Online TA","G","Transient",229.6,0
"City Hotel",0,29,2017,"June",23,7,0,2,3,1,0,"BB","Online TA","D","Transient",139.4,1
"City Hotel",0,131,2017,"June",23,8,0,3,2,0,0,"BB","Online TA","A","Transient",144,1
"City Hotel",0,131,2017,"June",23,8,0,3,2,0,0,"BB","Online TA","A","Transient",144,1
"City Hotel",0,36,2017,"June",23,8,0,3,1,0,0,"BB","Online TA","A","Transient",136.67,1
"City Hotel",0,33,2017,"June",23,5,1,5,2,0,0,"BB","Direct","A","Transient",141.67,1
"City Hotel",0,29,2017,"June",24,11,1,0,2,0,0,"SC","Online TA","A","Transient",120,1
"City Hotel",0,32,2017,"June",23,7,2,4,3,0,0,"BB","Online TA","E","Transient",223.33,1
"City Hotel",0,76,2017,"June",24,12,1,0,2,0,0,"BB","Online TA","A","Transient",146,0
"City Hotel",0,231,2017,"June",24,13,0,1,2,2,0,"BB","Direct","F","Transient",175,0
"City Hotel",0,21,2017,"June",24,12,1,1,1,0,0,"BB","Online TA","A","Transient",109,1
"City Hotel",0,51,2017,"June",23,9,2,3,2,0,0,"BB","Direct","D","Transient",78,5
"City Hotel",0,34,2017,"June",23,6,2,6,1,0,0,"SC","Online TA","A","Transient",125,1
"City Hotel",0,32,2017,"June",24,12,1,1,2,0,0,"BB","Online TA","D","Transient",190,1
"City Hotel",0,26,2017,"June",24,11,2,2,2,0,0,"BB","Online TA","D","Transient",139,1
"City Hotel",0,46,2017,"June",24,13,0,2,2,0,0,"BB","Online TA","D","Transient",150,2
"City Hotel",0,77,2017,"June",24,12,1,3,2,0,0,"BB","Offline TA/TO","D","Transient",98.1,0
"City Hotel",0,79,2017,"June",24,15,0,1,2,0,0,"SC","Online TA","A","Transient",100.8,0
"City Hotel",0,83,2017,"June",24,14,0,2,2,0,0,"BB","Direct","A","Transient",146,2
"City Hotel",0,83,2017,"June",24,14,0,2,2,0,0,"BB","Direct","A","Transient",146,2
"City Hotel",0,44,2017,"June",24,15,0,1,2,0,0,"BB","Online TA","D","Transient",150,1
"City Hotel",0,0,2017,"June",24,16,0,1,1,0,0,"BB","Online TA","D","Transient",100.8,1
"City Hotel",0,157,2017,"June",24,16,0,1,2,0,0,"SC","Online TA","A","Transient-Party",99,0
"City Hotel",0,157,2017,"June",24,16,0,1,2,0,0,"BB","Online TA","D","Transient-Party",130.5,0
"City Hotel",0,423,2017,"June",24,14,0,3,2,0,0,"BB","Groups","A","Transient-Party",112.67,1
"City Hotel",0,3,2017,"June",24,16,0,2,1,0,0,"SC","Online TA","A","Transient",106.28,0
"City Hotel",0,43,2017,"June",24,11,2,5,2,0,0,"BB","Online TA","A","Transient",145.71,1
"City Hotel",0,147,2017,"June",24,16,1,2,2,0,0,"SC","Offline TA/TO","A","Transient",79.2,0
"City Hotel",0,147,2017,"June",24,16,1,2,2,0,0,"SC","Offline TA/TO","A","Transient",79.2,0
"City Hotel",0,53,2017,"June",24,16,1,2,2,0,0,"SC","Online TA","A","Transient",140,0
"City Hotel",0,0,2017,"June",25,18,1,0,2,0,0,"BB","Online TA","D","Transient",12,0
"City Hotel",0,3,2017,"June",25,19,1,0,2,0,0,"BB","Direct","D","Group",130,0
"City Hotel",0,172,2017,"June",25,18,2,0,2,2,0,"BB","Online TA","G","Transient",219.46,1
"City Hotel",0,50,2017,"June",25,19,1,1,2,0,0,"BB","Online TA","A","Transient",150,1
"City Hotel",0,38,2017,"June",25,19,1,1,2,0,0,"BB","Online TA","A","Transient",165,2
"City Hotel",0,1,2017,"June",25,21,0,1,2,0,0,"SC","Online TA","A","Group",128,2
"City Hotel",0,197,2017,"June",25,21,0,1,2,2,0,"BB","Online TA","F","Transient",189,1
"City Hotel",0,96,2017,"June",25,21,0,1,2,1,0,"BB","Online TA","A","Transient",162,2
"City Hotel",0,293,2017,"June",25,18,2,3,3,0,0,"BB","Direct","D","Transient",141.36,2
"City Hotel",0,148,2017,"June",25,22,0,1,2,0,0,"SC","Online TA","A","Transient",76.23,0
"City Hotel",0,34,2017,"June",25,19,1,4,1,0,0,"SC","Direct","A","Transient",136,0
"City Hotel",0,41,2017,"June",24,17,2,5,2,1,0,"BB","Online TA","A","Transient",194.29,2
"City Hotel",0,166,2017,"June",25,22,0,2,2,2,0,"BB","Online TA","F","Transient",189,1
"City Hotel",0,114,2017,"June",25,21,0,4,2,1,0,"BB","Online TA","A","Transient",144,2
"City Hotel",0,56,2017,"June",25,22,0,3,2,0,0,"SC","Online TA","A","Transient",133.33,0
"City Hotel",0,55,2017,"June",25,23,0,2,2,0,0,"SC","Online TA","A","Transient",96,1
"City Hotel",0,149,2017,"June",25,24,0,1,2,0,0,"HB","Corporate","A","Transient-Party",154,1
"City Hotel",0,149,2017,"June",25,24,0,1,2,0,0,"HB","Corporate","A","Transient-Party",154,0
"City Hotel",0,149,2017,"June",25,24,0,1,2,0,0,"HB","Corporate","A","Transient-Party",154,1
"City Hotel",0,149,2017,"June",25,24,0,1,2,0,0,"HB","Corporate","A","Transient-Party",154,0
"City Hotel",0,149,2017,"June",25,24,0,1,2,0,0,"HB","Corporate","A","Transient-Party",154,1
"City Hotel",0,149,2017,"June",25,24,0,1,2,0,0,"HB","Corporate","A","Transient-Party",154,1
"City Hotel",0,121,2017,"June",25,24,0,1,2,1,0,"BB","Online TA","A","Transient",135,0
"City Hotel",0,37,2017,"June",25,20,0,5,2,0,0,"BB","Online TA","D","Transient",170,1
"City Hotel",0,37,2017,"June",25,24,1,1,1,0,0,"SC","Direct","A","Transient",160,0
"City Hotel",0,43,2017,"June",25,20,1,5,1,0,0,"SC","Online TA","A","Transient",101.33,1
"City Hotel",0,173,2017,"June",25,22,1,3,2,0,0,"BB","Direct","E","Transient",140,0
"City Hotel",0,72,2017,"June",26,26,1,0,2,0,0,"BB","Direct","E","Transient",175,0
"City Hotel",0,177,2017,"June",25,24,2,1,2,0,0,"BB","Online TA","D","Transient",130.5,3
"City Hotel",0,130,2017,"June",25,24,2,1,2,0,0,"BB","Direct","D","Transient",130.5,4
"City Hotel",0,177,2017,"June",25,24,2,1,3,0,0,"BB","Online TA","D","Transient",166.5,5
"City Hotel",0,22,2017,"June",26,27,0,1,2,0,0,"SC","Offline TA/TO","A","Transient",89,0
"City Hotel",0,207,2017,"June",25,24,2,2,2,0,0,"SC","Online TA","A","Transient",99,5
"City Hotel",0,207,2017,"June",25,24,2,2,2,0,0,"SC","Online TA","A","Transient",99,4
"City Hotel",0,2,2017,"June",26,28,0,1,2,0,0,"SC","Online TA","A","Transient",160,1
"City Hotel",0,22,2017,"June",26,28,0,3,2,0,0,"BB","Groups","A","Transient-Party",112.67,1
"City Hotel",0,108,2017,"June",26,26,1,4,2,0,0,"BB","Online TA","A","Transient",126,1
"City Hotel",0,119,2017,"June",26,30,0,1,2,0,0,"SC","Online TA","A","Transient",108,0
"City Hotel",0,0,2017,"June",26,30,0,1,3,0,0,"BB","Online TA","D","Transient",149.4,1
"City Hotel",0,71,2017,"June",26,30,0,2,1,0,0,"SC","Online TA","A","Transient",110,1
"City Hotel",0,176,2017,"June",26,30,0,2,3,0,0,"BB","Online TA","D","Transient",124.39,1
"City Hotel",0,66,2017,"June",26,30,0,2,3,0,0,"BB","Online TA","D","Transient",190,2
"City Hotel",0,158,2017,"June",26,29,0,3,2,0,0,"BB","Online TA","D","Transient",122.7,2
"City Hotel",0,178,2017,"June",26,29,0,3,2,2,0,"BB","Online TA","G","Transient",216.64,2
"City Hotel",0,1,2017,"June",26,29,0,3,2,0,0,"SC","Online TA","A","Transient",90.33,0
"City Hotel",0,124,2017,"June",26,28,0,4,2,0,0,"BB","Direct","A","Transient",96.53,0
"City Hotel",0,124,2017,"June",26,28,0,4,2,0,0,"BB","Direct","A","Transient",96.53,0
"City Hotel",0,126,2017,"July",27,2,1,0,2,1,0,"BB","Online TA","D","Transient",133.6,0
"City Hotel",0,0,2017,"July",27,3,1,0,2,1,0,"BB","Direct","A","Transient",118,0
"City Hotel",0,18,2017,"July",27,2,1,0,2,0,0,"SC","Direct","A","Transient",160,2
"City Hotel",0,42,2017,"July",27,3,1,0,2,1,0,"BB","Online TA","A","Transient",149,1
"City Hotel",0,72,2017,"July",27,2,2,0,3,0,0,"HB","Online TA","D","Transient",247,1
"City Hotel",0,462,2017,"July",26,1,2,1,2,0,0,"BB","Groups","A","Transient-Party",112.67,1
"City Hotel",0,68,2017,"June",26,30,2,3,2,1,0,"BB","Online TA","D","Transient",133.48,1
"City Hotel",0,82,2017,"July",27,2,2,1,2,0,0,"BB","Direct","D","Transient",130.5,1
"City Hotel",0,16,2017,"July",27,5,0,1,3,1,0,"BB","Online TA","G","Transient",237.48,1
"City Hotel",0,39,2017,"July",27,5,0,1,2,0,0,"SC","Online TA","A","Transient",160,1
"City Hotel",0,170,2017,"July",27,8,0,1,2,0,0,"BB","Direct","A","Transient",89.1,1
"City Hotel",0,1,2017,"July",27,6,0,3,2,0,0,"SC","Online TA","D","Transient",89.67,0
"City Hotel",0,157,2017,"July",27,8,1,1,2,0,0,"BB","Direct","A","Transient",86.63,0
"City Hotel",0,214,2017,"July",28,9,1,0,2,0,0,"SC","Online TA","A","Transient",89.1,3
"City Hotel",0,214,2017,"July",28,9,1,0,2,0,0,"SC","Online TA","A","Transient",89.1,3
"City Hotel",0,0,2017,"July",28,9,1,0,2,0,0,"SC","Online TA","A","Transient",140,1
"City Hotel",0,1,2017,"July",28,10,1,0,2,3,0,"BB","Online TA","G","Transient",264.44,1
"City Hotel",0,53,2017,"July",27,8,2,1,2,0,0,"BB","Online TA","A","Transient",160,1
"City Hotel",0,48,2017,"July",28,11,0,1,2,0,0,"BB","Online TA","A","Transient",140,1
"City Hotel",0,0,2017,"July",28,11,0,1,2,0,0,"SC","Online TA","A","Transient",92.98,0
"City Hotel",0,21,2017,"July",28,12,0,1,1,0,0,"SC","Online TA","A","Transient",120,1
"City Hotel",0,23,2017,"July",28,12,0,1,3,0,0,"BB","Online TA","E","Transient",220,0
"City Hotel",0,50,2017,"July",27,8,2,3,2,0,0,"BB","Online TA","D","Transient",116.1,0
"City Hotel",0,22,2017,"July",28,12,0,2,2,0,0,"SC","Online TA","A","Transient",139,1
"City Hotel",0,451,2017,"July",28,12,0,3,2,0,0,"BB","Groups","A","Transient-Party",112.67,1
"City Hotel",0,170,2017,"July",28,15,0,1,2,0,0,"BB","Online TA","D","Transient",116.1,0
"City Hotel",0,7,2017,"July",29,16,2,0,2,0,0,"SC","Online TA","A","Transient",122.5,1
"City Hotel",0,222,2017,"July",28,13,2,4,2,0,0,"BB","Online TA","A","Transient",107.1,0
"City Hotel",0,147,2017,"July",29,16,2,1,2,2,0,"BB","Online TA","F","Transient",209,0
"City Hotel",0,158,2017,"July",29,18,0,1,2,0,0,"SC","Online TA","A","Transient",68.61,0
"City Hotel",0,277,2017,"July",29,17,1,2,3,0,0,"BB","Online TA","D","Transient-Party",139.5,0
"City Hotel",0,277,2017,"July",29,17,1,2,3,0,0,"BB","Online TA","D","Transient-Party",139.5,0
"City Hotel",0,277,2017,"July",29,17,1,2,2,1,0,"BB","Online TA","A","Transient-Party",123.3,1
"City Hotel",0,14,2017,"July",29,19,0,1,2,2,0,"BB","Online TA","F","Transient",259,1
"City Hotel",0,173,2017,"July",29,18,0,3,2,0,0,"BB","Online TA","A","Transient",89.1,1
"City Hotel",0,81,2017,"July",29,18,0,3,2,0,0,"BB","Online TA","A","Transient",120,1
"City Hotel",0,476,2017,"July",28,15,2,4,2,0,0,"BB","Offline TA/TO","A","Transient-Party",101.33,1
"City Hotel",0,78,2017,"July",29,19,0,3,2,0,0,"SC","Online TA","A","Transient",91.2,1
"City Hotel",0,241,2017,"July",29,21,0,1,2,0,0,"SC","Online TA","A","Transient",68.61,0
"City Hotel",0,193,2017,"July",29,20,0,2,3,0,0,"HB","Online TA","E","Transient",188.1,2
"City Hotel",0,12,2017,"July",29,20,0,2,2,1,0,"BB","Online TA","A","Transient",159,3
"City Hotel",0,13,2017,"July",29,21,0,1,1,0,0,"SC","Direct","A","Transient",98,0
"City Hotel",0,9,2017,"July",29,21,0,2,2,0,0,"SC","Online TA","A","Transient",95.2,1
"City Hotel",0,129,2017,"July",29,22,1,1,2,0,0,"BB","Online TA","D","Transient",139.5,0
"City Hotel",0,129,2017,"July",29,22,1,1,2,0,0,"BB","Online TA","E","Transient",166.5,0
"City Hotel",0,48,2017,"July",29,19,1,4,2,2,0,"BB","Online TA","G","Transient",232.16,1
"City Hotel",0,29,2017,"July",30,24,1,1,2,0,0,"SC","Online TA","A","Transient",140,1
"City Hotel",0,67,2017,"July",30,24,1,1,2,0,0,"BB","Direct","A","Transient",122.6,0
"City Hotel",0,70,2017,"July",29,22,2,2,3,0,0,"BB","Online TA","D","Transient",197.5,1
"City Hotel",0,83,2017,"July",29,22,2,2,3,0,0,"BB","Online TA","D","Transient",190,1
"City Hotel",0,143,2017,"July",30,23,2,1,3,0,0,"BB","Online TA","F","Transient",235,2
"City Hotel",0,143,2017,"July",30,23,2,1,3,0,0,"BB","Online TA","F","Transient",235,2
"City Hotel",0,67,2017,"July",30,24,1,1,1,1,0,"BB","Direct","A","Transient",122.6,0
"City Hotel",0,68,2017,"July",30,24,1,1,2,0,0,"BB","Online TA","D","Transient",115.2,1
"City Hotel",0,318,2017,"July",30,26,0,2,2,0,0,"BB","Online TA","D","Transient-Party",155,3
"City Hotel",0,318,2017,"July",30,26,0,2,2,0,0,"BB","Online TA","D","Transient-Party",134,1
"City Hotel",0,68,2017,"July",30,28,0,1,3,0,0,"BB","Online TA","E","Transient",230,1
"City Hotel",0,89,2017,"July",30,27,0,2,2,0,0,"SC","Online TA","A","Transient",96,1
"City Hotel",0,287,2017,"July",30,26,1,4,2,2,0,"BB","Online TA","F","Transient",179.1,0
"City Hotel",0,34,2017,"July",30,29,1,1,2,2,0,"BB","Online TA","G","Transient",250.96,1
"City Hotel",0,38,2017,"July",31,30,2,0,3,0,0,"BB","Online TA","D","Transient",210,0
"City Hotel",0,0,2017,"July",31,31,1,0,2,0,0,"SC","Online TA","D","Transient",69.7,0
"City Hotel",0,26,2017,"August",31,1,0,1,2,0,0,"SC","Direct","A","Transient",128,0
"City Hotel",0,26,2017,"August",31,1,0,1,2,0,0,"SC","Direct","A","Transient",128,0
"City Hotel",0,76,2017,"July",31,31,1,1,2,0,0,"BB","Online TA","A","Transient",150,1
"City Hotel",0,142,2017,"July",31,31,1,2,2,1,0,"BB","Direct","D","Transient",164,1
"City Hotel",0,24,2017,"July",31,31,1,2,2,2,0,"HB","Direct","E","Transient",266.2,1
"City Hotel",0,0,2017,"August",31,3,0,1,2,0,0,"SC","Online TA","A","Transient",69.01,0
"City Hotel",0,25,2017,"August",31,4,0,1,2,0,0,"BB","Online TA","A","Transient",89,0
"City Hotel",0,39,2017,"August",31,2,0,3,2,0,0,"BB","Direct","A","Transient",153,3
"City Hotel",0,39,2017,"August",31,2,0,3,2,0,0,"SC","Direct","A","Transient",150,3
"City Hotel",0,56,2017,"August",31,5,0,1,2,1,0,"BB","Online TA","D","Transient",210,2
"City Hotel",0,57,2017,"August",32,6,1,0,2,1,0,"BB","Online TA","A","Transient",165,0
"City Hotel",0,122,2017,"August",31,5,2,1,2,0,0,"BB","Offline TA/TO","A","Transient",80.1,0
"City Hotel",0,0,2017,"August",32,7,1,0,2,0,0,"BB","Direct","D","Transient",160,0
"City Hotel",0,120,2017,"August",31,3,2,3,2,0,0,"BB","Offline TA/TO","A","Transient",80.1,0
"City Hotel",0,0,2017,"August",32,7,1,0,2,0,0,"BB","Direct","D","Transient",160,0
"City Hotel",0,190,2017,"August",32,6,2,2,2,0,0,"BB","Direct","A","Transient",112.5,3
"City Hotel",0,1,2017,"August",32,8,0,3,2,0,0,"SC","Online TA","D","Transient",92.21,0
"City Hotel",0,1,2017,"August",32,10,0,1,2,0,0,"SC","Direct","A","Transient",190,0
"City Hotel",0,1,2017,"August",32,11,0,1,2,2,0,"BB","Direct","G","Transient",290,0
"City Hotel",0,125,2017,"August",32,9,0,4,2,0,0,"BB","Direct","A","Transient-Party",112.5,2
"City Hotel",0,125,2017,"August",32,9,0,4,2,0,0,"BB","Direct","A","Transient-Party",112.5,2
"City Hotel",0,125,2017,"August",32,9,0,4,3,0,0,"BB","Direct","D","Transient-Party",175,3
"City Hotel",0,125,2017,"August",32,9,0,4,2,2,0,"BB","Direct","E","Transient-Party",200,3
"City Hotel",0,108,2017,"August",32,10,1,3,3,0,0,"BB","Online TA","D","Transient",195,2
"City Hotel",0,141,2017,"August",32,12,2,1,2,0,0,"BB","Offline TA/TO","A","Transient-Party",106,0
"City Hotel",0,504,2017,"August",32,12,2,1,2,0,0,"BB","Offline TA/TO","A","Transient-Party",112.67,1
"City Hotel",0,504,2017,"August",32,12,2,1,2,0,0,"BB","Offline TA/TO","A","Transient-Party",112.67,1
"City Hotel",0,141,2017,"August",32,12,2,1,2,0,0,"BB","Offline TA/TO","A","Transient-Party",106,0
"City Hotel",0,504,2017,"August",32,12,2,1,2,0,0,"BB","Offline TA/TO","A","Transient-Party",112.67,1
"City Hotel",0,504,2017,"August",32,12,2,1,2,0,0,"BB","Offline TA/TO","A","Transient-Party",112.67,1
"City Hotel",0,504,2017,"August",32,12,2,1,2,0,0,"BB","Offline TA/TO","A","Transient-Party",112.67,1
"City Hotel",0,504,2017,"August",32,12,2,1,2,0,0,"BB","Offline TA/TO","A","Transient-Party",112.67,1
"City Hotel",0,504,2017,"August",32,12,2,1,2,0,0,"BB","Offline TA/TO","A","Transient-Party",112.67,1
"City Hotel",0,504,2017,"August",32,12,2,1,2,0,0,"BB","Offline TA/TO","A","Transient-Party",112.67,1
"City Hotel",0,504,2017,"August",32,12,2,1,2,0,0,"BB","Offline TA/TO","A","Transient-Party",112.67,1
"City Hotel",0,127,2017,"August",33,14,1,1,2,2,0,"BB","Online TA","G","Transient",300,1
"City Hotel",0,62,2017,"August",33,15,0,2,2,0,0,"BB","Direct","A","Transient",126,3
"City Hotel",0,0,2017,"August",33,16,0,1,2,2,0,"BB","Direct","F","Transient",259,1
"City Hotel",0,504,2017,"August",32,12,2,4,2,0,0,"BB","Offline TA/TO","A","Transient-Party",101.33,1
"City Hotel",0,91,2017,"August",33,17,0,1,3,0,0,"BB","Online TA","E","Transient",230,2
"City Hotel",0,36,2017,"August",33,15,0,3,3,0,0,"BB","Online TA","D","Transient",219,2
"City Hotel",0,134,2017,"August",33,16,0,2,1,0,0,"SC","Offline TA/TO","A","Transient",71.1,0
"City Hotel",0,10,2017,"August",33,18,0,1,2,1,0,"BB","Direct","F","Transient",260,1
"City Hotel",0,35,2017,"August",33,17,0,2,2,0,0,"BB","Online TA","D","Transient",190,2
"City Hotel",0,10,2017,"August",33,18,0,1,2,1,0,"BB","Direct","F","Transient",260,0
"City Hotel",0,230,2017,"August",33,16,0,3,2,1,0,"BB","Online TA","A","Transient",148.5,2
"City Hotel",0,112,2017,"August",34,20,2,0,2,0,0,"BB","Online TA","F","Transient",235,0
"City Hotel",0,152,2017,"August",33,18,2,2,2,0,0,"BB","Online TA","D","Transient",139.5,0
"City Hotel",0,6,2017,"August",34,21,1,0,2,3,0,"BB","Online TA","G","Transient",264.44,2
"City Hotel",0,95,2017,"August",33,19,2,2,1,0,0,"BB","Offline TA/TO","A","Transient-Party",95,0
"City Hotel",0,115,2017,"August",34,20,2,1,2,0,0,"BB","Offline TA/TO","A","Transient-Party",125,2
"City Hotel",0,94,2017,"August",33,18,2,4,1,0,0,"BB","Offline TA/TO","A","Transient-Party",115,3
"City Hotel",0,0,2017,"August",34,23,0,1,1,0,0,"BB","Offline TA/TO","D","Transient-Party",115,0
"City Hotel",0,12,2017,"August",34,20,2,2,1,0,0,"BB","Groups","A","Transient-Party",115,0
"City Hotel",0,204,2017,"August",34,21,1,3,2,0,0,"SC","Online TA","A","Transient",99,0
"City Hotel",0,161,2017,"August",34,20,2,3,2,1,0,"BB","Online TA","G","Transient",282.5,2
"City Hotel",0,120,2017,"August",34,23,0,2,1,0,0,"BB","Direct","E","Transient",180,2
"City Hotel",0,141,2017,"August",34,23,0,2,2,0,0,"BB","Direct","D","Transient",150,2
"City Hotel",0,142,2017,"August",34,24,0,1,2,0,0,"BB","Direct","D","Transient",150,2
"City Hotel",0,141,2017,"August",34,23,0,2,2,0,0,"HB","Direct","D","Transient",186,2
"City Hotel",0,141,2017,"August",34,23,0,2,2,0,0,"BB","Direct","D","Transient",150,2
"City Hotel",0,142,2017,"August",34,24,0,1,2,0,0,"BB","Direct","D","Transient",150,2
"City Hotel",0,142,2017,"August",34,24,0,1,2,0,0,"BB","Direct","D","Transient",150,2
"City Hotel",0,141,2017,"August",34,23,0,2,2,0,0,"BB","Direct","D","Transient",150,2
"City Hotel",0,63,2017,"August",34,23,0,2,2,0,0,"BB","Online TA","A","Transient",139,1
"City Hotel",0,95,2017,"August",33,19,2,5,2,0,0,"BB","Offline TA/TO","A","Transient-Party",125,1
"City Hotel",0,95,2017,"August",33,19,2,5,1,0,0,"BB","Offline TA/TO","A","Transient-Party",115,0
"City Hotel",0,101,2017,"August",34,20,2,4,1,0,0,"BB","Online TA","A","Transient",135,1
"City Hotel",0,97,2017,"August",34,21,1,5,2,0,0,"BB","Offline TA/TO","A","Transient-Party",125,0
"City Hotel",0,12,2017,"August",34,26,0,1,3,0,0,"BB","Online TA","E","Transient",240,1
"City Hotel",0,169,2017,"August",34,25,1,2,2,0,0,"BB","Online TA","D","Transient",139.5,1
"City Hotel",0,101,2017,"August",35,27,1,0,2,0,0,"HB","Online TA","D","Transient",166,2
"City Hotel",0,0,2017,"August",35,27,1,0,2,0,0,"SC","Online TA","A","Transient",75.24,1
"City Hotel",0,98,2017,"August",35,27,1,0,2,0,0,"SC","Online TA","A","Transient",72.16,0
"City Hotel",0,45,2017,"August",35,27,1,0,1,0,0,"BB","Groups","A","Transient-Party",115,0
"City Hotel",0,62,2017,"August",35,27,1,0,1,0,0,"BB","Direct","A","Transient",95,0
"City Hotel",0,101,2017,"August",35,27,1,0,2,0,0,"HB","Online TA","D","Transient",166,2
"City Hotel",0,101,2017,"August",35,27,1,0,2,0,0,"HB","Online TA","D","Transient",166,2
"City Hotel",0,88,2017,"August",34,26,1,1,2,0,0,"BB","Online TA","D","Transient",144,0
"City Hotel",0,169,2017,"August",34,25,1,2,2,0,0,"BB","Online TA","D","Transient",139.5,1
"City Hotel",0,60,2017,"August",35,27,1,0,1,0,0,"SC","Online TA","A","Transient",140,2
"City Hotel",0,52,2017,"August",35,27,1,0,1,0,0,"SC","Online TA","A","Transient",140,1
"City Hotel",0,15,2017,"August",34,25,2,2,2,0,0,"BB","Direct","D","Transient",132.53,2
"City Hotel",0,83,2017,"August",35,28,1,3,1,0,0,"BB","Direct","D","Transient",147.68,0
"City Hotel",0,189,2017,"August",35,29,0,3,2,0,0,"BB","Offline TA/TO","A","Transient",80.1,1
"City Hotel",0,147,2017,"August",35,28,1,5,2,0,0,"BB","Direct","A","Transient",117,1
"City Hotel",0,135,2017,"August",35,30,1,4,2,0,0,"BB","Direct","D","Transient",143.1,1
